epoch,from_worker,to_worker,activity_type,#(activities),t(activities),#(records)
7,0,12,ControlMessage,4,0,0
7,0,11,ControlMessage,4,0,0
7,11,0,DataMessage,1,668781930,1000
7,6,0,DataMessage,1,3676639,1000
7,5,4,ControlMessage,1,228477,0
7,15,3,ControlMessage,1,665557177,0
7,5,11,ControlMessage,1,0,0
7,4,14,ControlMessage,1,0,0
7,10,13,ControlMessage,1,645408,0
7,9,12,ControlMessage,1,537634,0
7,11,14,ControlMessage,1,1435757,0
7,9,1,ControlMessage,1,667493244,0
7,13,12,ControlMessage,1,258010,0
7,8,11,ControlMessage,1,147239,0
7,10,12,ControlMessage,1,616949,0
7,6,15,ControlMessage,1,0,0
7,10,10,Processing,2,892874,2000
7,6,5,ControlMessage,1,266629,0
7,14,4,ControlMessage,1,666161151,0
7,6,6,Spinning,6,191367,0
7,7,8,ControlMessage,1,0,0
7,10,14,ControlMessage,1,1701865,0
7,2,3,ControlMessage,1,952044,0
7,14,12,ControlMessage,1,259257,0
7,9,0,ControlMessage,1,668455215,0
7,10,10,Waiting,18,5490445,0
7,5,5,Processing,2,868595,2000
7,2,14,ControlMessage,1,0,0
7,8,1,ControlMessage,1,666974775,0
7,9,9,Waiting,18,5415566,0
7,13,13,Waiting,18,5713190,0
7,12,8,ControlMessage,1,1109554,0
7,14,14,Busy,6,377735,0
7,15,0,ControlMessage,1,668403514,0
7,9,11,ControlMessage,1,635721,0
7,7,7,Busy,7,386375,0
7,3,12,ControlMessage,1,0,0
7,6,4,ControlMessage,1,243911,0
7,12,13,ControlMessage,1,235153,0
7,11,6,ControlMessage,1,665583967,0
7,12,1,ControlMessage,1,666706354,0
7,8,14,ControlMessage,1,1132351,0
7,0,0,Spinning,5,142056,0
7,15,11,ControlMessage,1,591819,0
7,10,15,ControlMessage,1,795602,0
7,5,5,Waiting,10,3348067,0
7,7,7,Spinning,5,207953,0
7,8,7,ControlMessage,1,665795060,0
7,6,11,ControlMessage,1,0,0
7,13,11,ControlMessage,1,731487,0
7,12,15,ControlMessage,1,433412,0
7,4,8,ControlMessage,1,0,0
7,6,6,Busy,8,455755,0
7,0,15,ControlMessage,4,0,0
7,13,3,ControlMessage,1,665692189,0
7,11,5,ControlMessage,1,665606972,0
8,5,6,ControlMessage,1,251873,0
8,3,4,ControlMessage,1,999422,0
8,14,0,DataMessage,1,669325634,1000
8,12,12,Spinning,6,180754,0
8,3,8,ControlMessage,1,0,0
8,13,13,Processing,2,760137,2000
8,3,3,Processing,2,850525,2000
8,9,9,Spinning,6,209161,0
8,2,2,Busy,6,398178,0
8,2,2,Spinning,5,303534,0
8,10,11,ControlMessage,1,864133,0
8,6,12,ControlMessage,1,0,0
8,5,0,ControlMessage,1,2192462,0
8,13,11,ControlMessage,1,897708,0
8,3,11,ControlMessage,1,0,0
8,5,8,ControlMessage,1,0,0
8,1,7,ControlMessage,1,0,0
8,3,3,Waiting,17,5100261,0
8,2,10,ControlMessage,1,0,0
8,8,11,ControlMessage,1,173592,0
8,0,14,ControlMessage,3,0,0
8,11,9,ControlMessage,1,388073,0
8,6,9,ControlMessage,1,0,0
8,8,2,ControlMessage,1,665027055,0
8,5,1,ControlMessage,1,2024919,0
8,9,15,ControlMessage,1,896541,0
8,10,12,ControlMessage,1,918561,0
8,7,6,ControlMessage,1,246097,0
8,5,14,ControlMessage,1,0,0
8,5,12,ControlMessage,1,0,0
8,5,5,Waiting,17,5253375,0
8,12,13,ControlMessage,1,232616,0
8,3,0,DataMessage,1,3242169,1000
8,13,8,ControlMessage,1,1379691,0
8,14,14,Waiting,17,4062196,0
8,11,0,DataMessage,1,670171726,1000
8,0,11,ControlMessage,3,0,0
8,1,6,ControlMessage,1,0,0
8,7,15,ControlMessage,1,0,0
8,3,3,Spinning,5,219343,0
8,13,6,ControlMessage,1,665284563,0
8,14,0,ControlMessage,1,668782784,0
8,7,7,Busy,6,244847,0
8,2,2,Waiting,17,5090705,0
8,8,13,ControlMessage,1,618044,0
8,10,8,ControlMessage,1,1255837,0
8,10,13,ControlMessage,1,853470,0
8,4,8,ControlMessage,1,0,0
8,6,14,ControlMessage,1,0,0
8,9,3,ControlMessage,1,665303926,0
8,5,7,ControlMessage,1,532516,0
8,1,4,ControlMessage,1,0,0
8,7,11,ControlMessage,1,0,0
8,10,5,ControlMessage,1,665343006,0
8,4,5,ControlMessage,1,264915,0
8,6,4,ControlMessage,1,337514,0
8,0,9,ControlMessage,3,0,0
8,8,3,ControlMessage,1,665102675,0
8,6,6,Waiting,17,5361968,0
8,8,15,ControlMessage,1,633546,0
8,11,11,Busy,6,323226,0
8,6,11,ControlMessage,1,0,0
8,0,12,ControlMessage,3,0,0
8,7,4,ControlMessage,1,256213,0
8,0,0,Spinning,5,174343,0
8,10,10,Processing,2,831794,2000
8,2,13,ControlMessage,1,0,0
8,2,9,ControlMessage,1,0,0
8,1,1,Busy,6,262434,0
8,1,10,ControlMessage,1,0,0
8,8,12,ControlMessage,1,611780,0
8,12,15,ControlMessage,1,261016,0
8,3,9,ControlMessage,1,0,0
8,1,8,ControlMessage,1,0,0
8,6,2,ControlMessage,1,268092,0
8,9,6,ControlMessage,1,665388348,0
8,0,5,ControlMessage,3,0,0
8,6,13,ControlMessage,1,0,0
8,4,13,ControlMessage,1,0,0
8,12,0,ControlMessage,1,669899381,0
8,2,8,ControlMessage,1,0,0
8,2,6,ControlMessage,1,1451384,0
8,11,14,ControlMessage,1,1730145,0
8,14,13,ControlMessage,1,333391,0
8,13,14,ControlMessage,1,1761946,0
8,1,11,ControlMessage,1,0,0
8,14,3,ControlMessage,1,665012117,0
8,12,6,ControlMessage,1,665265812,0
8,8,9,ControlMessage,1,341267,0
8,8,10,ControlMessage,1,338475,0
8,11,2,ControlMessage,1,664773221,0
8,9,1,ControlMessage,1,667166006,0
8,12,4,ControlMessage,1,665279861,0
8,10,15,ControlMessage,1,855190,0
8,3,1,ControlMessage,1,2069914,0
8,10,3,ControlMessage,1,665263990,0
8,13,9,ControlMessage,1,705757,0
8,8,6,ControlMessage,1,665088944,0
8,7,14,ControlMessage,1,0,0
8,0,13,ControlMessage,3,0,0
8,12,12,Waiting,17,5329485,0
8,8,14,ControlMessage,1,1385631,0
8,13,13,Busy,7,264881,0
8,13,3,ControlMessage,1,665555674,0
8,6,5,ControlMessage,1,333997,0
8,15,5,ControlMessage,1,665227445,0
8,10,4,ControlMessage,1,665345607,0
8,14,1,ControlMessage,1,666915632,0
8,11,6,ControlMessage,1,665209749,0
8,5,0,DataMessage,1,2754790,1000
8,15,0,DataMessage,1,667691611,1000
8,2,11,ControlMessage,1,0,0
8,6,8,ControlMessage,1,0,0
8,3,7,ControlMessage,1,1355248,0
8,11,7,ControlMessage,1,665481007,0
8,12,0,DataMessage,1,667636016,1000
8,1,0,ControlMessage,1,1312653,0
8,15,4,ControlMessage,1,665248278,0
8,1,1,Spinning,5,345733,0
8,13,12,ControlMessage,1,267650,0
8,15,8,ControlMessage,1,1332956,0
8,7,0,DataMessage,1,2771879,1000
8,0,2,ControlMessage,3,0,0
8,4,10,ControlMessage,1,0,0
8,12,9,ControlMessage,1,687449,0
8,6,6,Spinning,5,168180,0
8,11,11,Processing,2,1113453,2000
8,6,1,ControlMessage,1,2104735,0
8,8,0,DataMessage,1,669743019,1000
8,7,13,ControlMessage,1,0,0
8,8,8,Processing,2,1268393,2000
8,14,12,ControlMessage,1,276689,0
8,5,4,ControlMessage,1,269106,0
8,4,4,Processing,2,748380,2000
8,8,7,ControlMessage,1,665132799,0
8,12,7,ControlMessage,1,665348912,0
8,6,6,Busy,6,237217,0
8,3,12,ControlMessage,1,0,0
8,8,8,Busy,6,398667,0
8,14,9,ControlMessage,1,462486,0
8,13,10,ControlMessage,1,672118,0
8,12,3,ControlMessage,1,665535926,0
8,4,3,ControlMessage,1,324084,0
8,14,6,ControlMessage,1,665324377,0
8,6,3,ControlMessage,1,416048,0
8,7,5,ControlMessage,1,253115,0
8,10,7,ControlMessage,1,665430749,0
8,9,9,Waiting,17,5037479,0
8,2,14,ControlMessage,1,0,0
8,4,4,Busy,6,240994,0
8,2,1,ControlMessage,1,2241841,0
8,9,7,ControlMessage,1,665471812,0
8,5,10,ControlMessage,1,0,0
8,14,7,ControlMessage,1,665244077,0
8,1,1,Processing,2,679581,2000
8,15,11,ControlMessage,1,845878,0
8,7,7,Waiting,17,5236488,0
8,9,12,ControlMessage,1,959883,0
8,10,14,ControlMessage,1,2068291,0
8,3,2,ControlMessage,1,457776,0
8,7,3,ControlMessage,1,325543,0
8,14,2,ControlMessage,1,664946180,0
8,4,6,ControlMessage,1,250863,0
8,4,9,ControlMessage,1,0,0
8,2,5,ControlMessage,1,1172500,0
8,5,11,ControlMessage,1,0,0
8,8,0,ControlMessage,1,669279955,0
8,6,0,DataMessage,1,2711230,1000
8,14,14,Spinning,5,304481,0
8,0,6,ControlMessage,3,0,0
8,10,0,ControlMessage,1,669970845,0
8,13,2,ControlMessage,1,665507189,0
8,11,12,ControlMessage,1,727495,0
8,15,3,ControlMessage,1,665503646,0
8,6,7,ControlMessage,1,542880,0
8,3,6,ControlMessage,1,989256,0
8,3,5,ControlMessage,1,990785,0
8,1,5,ControlMessage,1,0,0
8,0,0,Processing,27,4507538,50000
8,14,4,ControlMessage,1,665219788,0
8,0,0,Busy,15,794668,0
8,4,0,DataMessage,1,2632086,1000
8,0,8,ControlMessage,3,0,0
8,10,6,ControlMessage,1,665347484,0
8,2,4,ControlMessage,1,1169727,0
8,0,1,ControlMessage,3,720863,0
8,12,5,ControlMessage,1,665261275,0
8,0,0,Waiting,15,1049272,0
8,7,2,ControlMessage,1,177699,0
8,15,1,ControlMessage,1,667422694,0
8,7,7,Spinning,5,223727,0
8,9,5,ControlMessage,1,665382709,0
8,1,12,ControlMessage,1,0,0
8,9,9,Processing,2,835736,2000
8,15,9,ControlMessage,1,653567,0
8,3,15,ControlMessage,1,0,0
8,2,15,ControlMessage,1,0,0
8,13,13,Waiting,17,5421586,0
8,9,0,ControlMessage,1,670011105,0
8,12,2,ControlMessage,1,665487310,0
8,11,0,ControlMessage,1,669628334,0
8,2,0,ControlMessage,1,3045598,0
8,12,12,Busy,7,367638,0
8,7,10,ControlMessage,1,0,0
8,1,2,ControlMessage,1,0,0
8,11,11,Waiting,17,4859573,0
8,14,5,ControlMessage,1,665274633,0
8,2,2,Processing,2,745550,2000
8,14,14,Busy,6,473457,0
8,4,4,Waiting,17,5227172,0
8,7,1,ControlMessage,1,2014202,0
8,8,1,ControlMessage,1,667032375,0
8,15,15,Waiting,17,5235932,0
8,3,0,ControlMessage,1,2874326,0
8,10,9,ControlMessage,1,284434,0
8,5,13,ControlMessage,1,0,0
8,14,8,ControlMessage,1,649054,0
8,8,8,Waiting,17,4432806,0
8,9,10,ControlMessage,1,271423,0
8,14,15,ControlMessage,1,246617,0
8,11,3,ControlMessage,1,664921460,0
8,14,11,ControlMessage,1,520685,0
8,11,5,ControlMessage,1,665193939,0
8,4,0,ControlMessage,1,2181087,0
8,10,0,DataMessage,1,667630105,1000
8,13,0,DataMessage,1,667625511,1000
8,7,8,ControlMessage,1,0,0
8,14,10,ControlMessage,1,524029,0
8,11,4,ControlMessage,1,665194280,0
8,15,0,ControlMessage,1,669866011,0
8,6,0,ControlMessage,1,2273101,0
8,5,2,ControlMessage,1,188269,0
8,1,0,DataMessage,1,210141,1000
8,15,15,Spinning,6,179202,0
8,4,1,ControlMessage,1,2013371,0
8,12,1,ControlMessage,1,667455127,0
8,0,15,ControlMessage,3,0,0
8,9,4,ControlMessage,1,665385322,0
8,9,13,ControlMessage,1,894787,0
8,5,9,ControlMessage,1,0,0
8,10,10,Busy,7,400546,0
8,9,14,ControlMessage,1,2104802,0
8,2,0,DataMessage,1,2113203,1000
8,1,9,ControlMessage,1,0,0
8,15,13,ControlMessage,1,195500,0
8,11,13,ControlMessage,1,818344,0
8,11,15,ControlMessage,1,710527,0
8,1,14,ControlMessage,1,0,0
8,10,2,ControlMessage,1,665115767,0
8,9,0,DataMessage,1,667713839,1000
8,7,7,Processing,2,773613,2000
8,3,10,ControlMessage,1,0,0
8,2,7,ControlMessage,1,1537264,0
8,13,0,ControlMessage,1,669918312,0
8,15,7,ControlMessage,1,665357500,0
8,6,10,ControlMessage,1,0,0
8,12,14,ControlMessage,1,1758096,0
8,7,0,ControlMessage,1,2182243,0
8,5,5,Busy,6,240453,0
8,1,1,Waiting,17,5270192,0
8,13,15,ControlMessage,1,268235,0
8,10,10,Waiting,17,4943384,0
8,11,11,Spinning,5,206058,0
8,3,14,ControlMessage,1,0,0
8,8,8,Spinning,5,254960,0
8,12,10,ControlMessage,1,653132,0
8,1,13,ControlMessage,1,0,0
8,5,3,ControlMessage,1,336235,0
8,13,4,ControlMessage,1,665300446,0
8,14,14,Processing,2,1613310,2000
8,4,14,ControlMessage,1,0,0
8,2,3,ControlMessage,1,904635,0
8,0,10,ControlMessage,3,0,0
8,12,12,Processing,2,798872,2000
8,5,5,Spinning,5,172550,0
8,15,10,ControlMessage,1,619873,0
8,4,4,Spinning,5,167489,0
8,9,2,ControlMessage,1,665155594,0
8,12,11,ControlMessage,1,879590,0
8,10,1,ControlMessage,1,667126107,0
8,1,15,ControlMessage,1,0,0
8,7,9,ControlMessage,1,0,0
8,8,4,ControlMessage,1,665071817,0
8,1,3,ControlMessage,1,0,0
8,15,15,Processing,2,812684,2000
8,15,2,ControlMessage,1,665455355,0
8,10,10,Spinning,6,333339,0
8,9,8,ControlMessage,1,1292486,0
8,0,4,ControlMessage,3,0,0
8,4,12,ControlMessage,1,0,0
8,7,12,ControlMessage,1,0,0
8,5,15,ControlMessage,1,0,0
8,11,1,ControlMessage,1,666783493,0
8,4,11,ControlMessage,1,0,0
8,4,2,ControlMessage,1,175780,0
8,0,7,ControlMessage,3,0,0
8,11,10,ControlMessage,1,347607,0
8,13,5,ControlMessage,1,665279767,0
8,6,6,Processing,2,750813,2000
8,15,15,Busy,7,381787,0
8,15,12,ControlMessage,1,220395,0
8,6,15,ControlMessage,1,0,0
8,4,7,ControlMessage,1,535212,0
8,9,9,Busy,7,411610,0
8,12,8,ControlMessage,1,1340044,0
8,13,13,Spinning,6,164449,0
8,8,5,ControlMessage,1,665107857,0
8,13,1,ControlMessage,1,667474850,0
8,15,6,ControlMessage,1,665233016,0
8,15,14,ControlMessage,1,1749942,0
8,4,15,ControlMessage,1,0,0
8,0,3,ControlMessage,3,0,0
8,11,8,ControlMessage,1,915872,0
8,3,3,Busy,6,265881,0
8,2,12,ControlMessage,1,0,0
8,13,7,ControlMessage,1,665367480,0
8,9,11,ControlMessage,1,900995,0
8,5,5,Processing,2,754179,2000
8,3,13,ControlMessage,1,0,0
9,4,13,ControlMessage,1,0,0
9,7,7,Busy,6,290115,0
9,10,10,Busy,7,366571,0
9,12,4,ControlMessage,1,665073005,0
9,5,1,ControlMessage,1,2571659,0
9,1,4,ControlMessage,1,0,0
9,9,5,ControlMessage,1,665191456,0
9,5,9,ControlMessage,1,0,0
9,8,11,ControlMessage,1,238829,0
9,12,11,ControlMessage,1,736633,0
9,6,8,ControlMessage,1,0,0
9,13,8,ControlMessage,1,610849,0
9,7,14,ControlMessage,1,0,0
9,6,12,ControlMessage,1,0,0
9,11,6,ControlMessage,1,665201957,0
9,2,3,ControlMessage,1,1258059,0
9,15,6,ControlMessage,1,665135920,0
9,10,5,ControlMessage,1,665318533,0
9,15,2,ControlMessage,1,665063568,0
9,13,0,DataMessage,1,669244710,1000
9,2,2,Busy,6,522673,0
9,4,4,Processing,2,870253,2000
9,8,8,Processing,2,1225006,2000
9,11,15,ControlMessage,1,700585,0
9,13,15,ControlMessage,1,273692,0
9,14,6,ControlMessage,1,664984644,0
9,2,11,ControlMessage,1,0,0
9,15,0,DataMessage,1,667353382,1000
9,4,4,Spinning,5,171144,0
9,10,13,ControlMessage,1,1946653,0
9,4,6,ControlMessage,1,306981,0
9,5,11,ControlMessage,1,0,0
9,10,1,ControlMessage,1,666900987,0
9,13,7,ControlMessage,1,664928637,0
9,5,3,ControlMessage,1,800389,0
9,6,6,Spinning,5,173227,0
9,11,0,ControlMessage,1,668998144,0
9,8,13,ControlMessage,1,1333831,0
9,7,0,DataMessage,1,4962275,1000
9,6,6,Processing,2,814082,2000
9,12,0,DataMessage,1,667273239,1000
9,3,15,ControlMessage,1,0,0
9,8,12,ControlMessage,1,680634,0
9,5,2,ControlMessage,1,570702,0
9,11,3,ControlMessage,1,665196006,0
9,7,4,ControlMessage,1,50232,0
9,2,0,DataMessage,1,2148486,1000
9,15,12,ControlMessage,1,265055,0
9,14,15,ControlMessage,1,227702,0
9,1,2,ControlMessage,1,0,0
9,2,2,Spinning,5,166811,0
9,7,1,ControlMessage,1,2338850,0
9,14,14,Waiting,17,4584880,0
9,12,9,ControlMessage,1,648678,0
9,13,14,ControlMessage,1,212862,0
9,8,8,Spinning,5,256972,0
9,12,12,Waiting,17,4864040,0
9,14,14,Spinning,5,309301,0
9,15,15,Processing,2,822725,2000
9,0,2,ControlMessage,3,0,0
9,0,5,ControlMessage,3,0,0
9,2,6,ControlMessage,1,1264102,0
9,5,10,ControlMessage,1,0,0
9,14,11,ControlMessage,1,530239,0
9,11,13,ControlMessage,1,1618445,0
9,9,2,ControlMessage,1,665002964,0
9,2,1,ControlMessage,1,2538498,0
9,1,9,ControlMessage,1,0,0
9,14,13,ControlMessage,1,952995,0
9,13,4,ControlMessage,1,664877500,0
9,5,5,Spinning,5,169966,0
9,12,12,Busy,8,474411,0
9,13,12,ControlMessage,1,280447,0
9,13,3,ControlMessage,1,664675443,0
9,3,3,Waiting,17,5009002,0
9,15,7,ControlMessage,1,665623986,0
9,3,2,ControlMessage,1,373637,0
9,12,0,ControlMessage,1,669092080,0
9,10,11,ControlMessage,1,857482,0
9,6,1,ControlMessage,1,2569967,0
9,9,9,Processing,2,813112,2000
9,11,9,ControlMessage,1,222784,0
9,0,13,ControlMessage,3,0,0
9,5,5,Waiting,17,5263613,0
9,2,9,ControlMessage,1,0,0
9,9,14,ControlMessage,1,1531874,0
9,4,12,ControlMessage,1,0,0
9,1,1,Busy,6,242174,0
9,11,10,ControlMessage,1,315983,0
9,9,9,Spinning,7,288504,0
9,4,14,ControlMessage,1,0,0
9,1,10,ControlMessage,1,0,0
9,8,1,ControlMessage,1,666986051,0
9,5,5,Processing,2,854113,2000
9,13,5,ControlMessage,1,664928552,0
9,15,15,Waiting,17,4935894,0
9,8,0,ControlMessage,1,668708378,0
9,14,8,ControlMessage,1,927957,0
9,0,6,ControlMessage,3,0,0
9,12,6,ControlMessage,1,665112955,0
9,7,8,ControlMessage,1,0,0
9,1,14,ControlMessage,1,0,0
9,6,0,ControlMessage,1,4610412,0
9,15,10,ControlMessage,1,467187,0
9,7,15,ControlMessage,1,0,0
9,10,9,ControlMessage,1,113907,0
9,12,3,ControlMessage,1,665287905,0
9,8,14,ControlMessage,1,1091384,0
9,14,7,ControlMessage,1,665049146,0
9,14,3,ControlMessage,1,665015123,0
9,1,6,ControlMessage,1,0,0
9,10,10,Spinning,6,236008,0
9,4,1,ControlMessage,1,2569631,0
9,15,1,ControlMessage,1,667063920,0
9,3,12,ControlMessage,1,0,0
9,2,7,ControlMessage,1,1621253,0
9,4,9,ControlMessage,1,0,0
9,5,14,ControlMessage,1,0,0
9,6,13,ControlMessage,1,0,0
9,0,0,Processing,27,4441112,50000
9,10,8,ControlMessage,1,1162973,0
9,12,7,ControlMessage,1,665601233,0
9,2,8,ControlMessage,1,0,0
9,9,9,Waiting,17,4966839,0
9,14,5,ControlMessage,1,664993507,0
9,15,15,Spinning,7,232099,0
9,3,7,ControlMessage,1,1420791,0
9,11,0,DataMessage,1,669588814,1000
9,9,9,Busy,8,431507,0
9,2,2,Processing,2,698933,2000
9,4,4,Busy,6,249812,0
9,11,11,Busy,6,279715,0
9,1,8,ControlMessage,1,0,0
9,1,5,ControlMessage,1,0,0
9,1,7,ControlMessage,1,0,0
9,4,0,ControlMessage,1,4610464,0
9,4,8,ControlMessage,1,0,0
9,15,11,ControlMessage,1,764187,0
9,0,0,Busy,15,890603,0
9,12,14,ControlMessage,1,989371,0
9,11,14,ControlMessage,1,1045750,0
9,12,13,ControlMessage,1,1497454,0
9,5,15,ControlMessage,1,0,0
9,14,0,DataMessage,1,669231745,1000
9,8,6,ControlMessage,1,665036235,0
9,11,5,ControlMessage,1,665155084,0
9,9,7,ControlMessage,1,665562396,0
9,9,10,ControlMessage,1,397231,0
9,13,2,ControlMessage,1,664455371,0
9,7,0,ControlMessage,1,4379265,0
9,6,2,ControlMessage,1,568994,0
9,3,3,Spinning,5,192660,0
9,6,6,Busy,6,260511,0
9,4,10,ControlMessage,1,0,0
9,10,12,ControlMessage,1,840269,0
9,10,14,ControlMessage,1,1377864,0
9,0,12,ControlMessage,3,0,0
9,7,11,ControlMessage,1,0,0
9,11,12,ControlMessage,1,718017,0
9,8,2,ControlMessage,1,665100908,0
9,9,6,ControlMessage,1,665211519,0
9,5,6,ControlMessage,1,296079,0
9,11,1,ControlMessage,1,666792318,0
9,13,13,Spinning,5,257588,0
9,13,13,Processing,2,1739285,2000
9,7,7,Processing,2,914049,2000
9,5,12,ControlMessage,1,0,0
9,11,4,ControlMessage,1,665150329,0
9,7,13,ControlMessage,1,0,0
9,14,9,ControlMessage,1,319960,0
9,13,10,ControlMessage,1,303438,0
9,11,7,ControlMessage,1,665507106,0
9,5,7,ControlMessage,1,646924,0
9,1,1,Processing,2,694924,2000
9,4,0,DataMessage,1,2629710,1000
9,9,1,ControlMessage,1,667059684,0
9,5,5,Busy,6,247725,0
9,13,11,ControlMessage,1,321445,0
9,2,0,ControlMessage,1,3037794,0
9,12,1,ControlMessage,1,667041183,0
9,0,3,ControlMessage,3,0,0
9,7,7,Spinning,5,425559,0
9,9,11,ControlMessage,1,1012310,0
9,5,8,ControlMessage,1,0,0
9,6,0,DataMessage,1,2699238,1000
9,1,13,ControlMessage,1,0,0
9,12,2,ControlMessage,1,665040486,0
9,13,13,Waiting,17,4067298,0
9,10,7,ControlMessage,1,665421707,0
9,14,0,ControlMessage,1,668548661,0
9,15,14,ControlMessage,1,1014259,0
9,15,0,ControlMessage,1,669115387,0
9,15,13,ControlMessage,1,1525227,0
9,14,4,ControlMessage,1,664978732,0
9,8,4,ControlMessage,1,665045021,0
9,12,5,ControlMessage,1,665070700,0
9,7,3,ControlMessage,1,574044,0
9,3,10,ControlMessage,1,0,0
9,4,11,ControlMessage,1,0,0
9,0,15,ControlMessage,3,0,0
9,15,3,ControlMessage,1,665313609,0
9,7,5,ControlMessage,1,67310,0
9,13,1,ControlMessage,1,666480602,0
9,8,5,ControlMessage,1,665059409,0
9,3,6,ControlMessage,1,1075771,0
9,0,7,ControlMessage,3,0,0
9,7,10,ControlMessage,1,0,0
9,2,14,ControlMessage,1,0,0
9,3,3,Processing,2,935114,2000
9,13,0,ControlMessage,1,668212089,0
9,10,15,ControlMessage,1,821333,0
9,11,11,Processing,2,1034226,2000
9,8,10,ControlMessage,1,360017,0
9,11,11,Waiting,17,4687390,0
9,4,3,ControlMessage,1,792584,0
9,12,10,ControlMessage,1,444213,0
9,13,6,ControlMessage,1,664933491,0
9,3,0,ControlMessage,1,2848170,0
9,5,0,DataMessage,1,2579493,1000
9,1,1,Waiting,17,5433541,0
9,7,12,ControlMessage,1,0,0
9,9,13,ControlMessage,1,2101795,0
9,0,0,Spinning,5,180085,0
9,4,15,ControlMessage,1,0,0
9,9,12,ControlMessage,1,681636,0
9,6,4,ControlMessage,1,273585,0
9,1,0,ControlMessage,1,1224949,0
9,3,0,DataMessage,1,3140030,1000
9,13,13,Busy,6,407763,0
9,2,2,Waiting,17,5084480,0
9,10,4,ControlMessage,1,665322575,0
9,5,0,ControlMessage,1,4612218,0
9,3,4,ControlMessage,1,1049825,0
9,6,3,ControlMessage,1,802036,0
9,8,7,ControlMessage,1,665217625,0
9,14,14,Processing,2,1162027,2000
9,6,11,ControlMessage,1,0,0
9,14,10,ControlMessage,1,402816,0
9,15,15,Busy,8,495072,0
9,0,9,ControlMessage,3,0,0
9,6,14,ControlMessage,1,0,0
9,1,0,DataMessage,1,191309,1000
9,10,0,DataMessage,1,667493970,1000
9,0,14,ControlMessage,3,0,0
9,8,15,ControlMessage,1,671942,0
9,8,9,ControlMessage,1,249275,0
9,9,8,ControlMessage,1,1317992,0
9,1,12,ControlMessage,1,0,0
9,7,2,ControlMessage,1,337963,0
9,0,4,ControlMessage,3,0,0
9,0,10,ControlMessage,3,0,0
9,15,5,ControlMessage,1,665094006,0
9,14,1,ControlMessage,1,666815149,0
9,14,14,Busy,6,339236,0
9,3,11,ControlMessage,1,0,0
9,14,12,ControlMessage,1,226892,0
9,7,9,ControlMessage,1,0,0
9,7,7,Waiting,17,4883021,0
9,4,2,ControlMessage,1,568395,0
9,12,15,ControlMessage,1,218043,0
9,2,13,ControlMessage,1,0,0
9,13,9,ControlMessage,1,341851,0
9,3,13,ControlMessage,1,0,0
9,1,3,ControlMessage,1,0,0
9,3,3,Busy,6,304745,0
9,6,6,Waiting,17,5229231,0
9,9,3,ControlMessage,1,665224390,0
9,9,4,ControlMessage,1,665185327,0
9,2,10,ControlMessage,1,0,0
9,7,6,ControlMessage,1,67827,0
9,6,15,ControlMessage,1,0,0
9,6,5,ControlMessage,1,278497,0
9,12,12,Processing,2,855984,2000
9,10,0,ControlMessage,1,666831896,0
9,9,15,ControlMessage,1,981094,0
9,11,8,ControlMessage,1,832125,0
9,4,5,ControlMessage,1,285401,0
9,8,8,Busy,6,320313,0
9,15,4,ControlMessage,1,665096020,0
9,10,6,ControlMessage,1,665362305,0
9,3,9,ControlMessage,1,0,0
9,15,9,ControlMessage,1,671301,0
9,0,11,ControlMessage,3,0,0
9,0,8,ControlMessage,3,0,0
9,2,12,ControlMessage,1,0,0
9,15,8,ControlMessage,1,1106447,0
9,6,7,ControlMessage,1,650598,0
9,11,11,Spinning,5,226384,0
9,12,12,Spinning,7,248928,0
9,1,1,Spinning,5,153306,0
9,0,0,Waiting,15,993875,0
9,3,8,ControlMessage,1,0,0
9,6,9,ControlMessage,1,0,0
9,10,10,Processing,2,839360,2000
9,3,14,ControlMessage,1,0,0
9,10,2,ControlMessage,1,664854720,0
9,8,3,ControlMessage,1,665175746,0
9,12,8,ControlMessage,1,1079584,0
9,6,10,ControlMessage,1,0,0
9,8,8,Waiting,17,4398806,0
9,5,13,ControlMessage,1,0,0
9,1,15,ControlMessage,1,0,0
9,11,2,ControlMessage,1,664792567,0
9,14,2,ControlMessage,1,664790852,0
9,5,4,ControlMessage,1,269890,0
9,2,5,ControlMessage,1,1238324,0
9,4,7,ControlMessage,1,657841,0
9,0,1,ControlMessage,3,1133159,0
9,9,0,ControlMessage,1,666991017,0
9,8,0,DataMessage,1,669313554,1000
9,1,11,ControlMessage,1,0,0
9,3,5,ControlMessage,1,1049302,0
9,2,4,ControlMessage,1,1238161,0
9,4,4,Waiting,17,5259541,0
9,3,1,ControlMessage,1,2348619,0
9,10,10,Waiting,17,4933227,0
9,9,0,DataMessage,1,667593322,1000
9,10,3,ControlMessage,1,665068996,0
9,2,15,ControlMessage,1,0,0
10,6,7,ControlMessage,1,778033,0
10,8,1,ControlMessage,1,667097562,0
10,13,11,ControlMessage,1,572842,0
10,7,13,ControlMessage,1,0,0
10,9,10,ControlMessage,1,401571,0
10,12,12,Spinning,6,154552,0
10,10,10,Waiting,17,5154761,0
10,7,7,Spinning,5,333655,0
10,14,3,ControlMessage,1,664537942,0
10,5,1,ControlMessage,1,2447510,0
10,13,8,ControlMessage,1,952814,0
10,8,10,ControlMessage,1,211779,0
10,12,15,ControlMessage,1,320068,0
10,12,8,ControlMessage,1,1096187,0
